index,author,url,recipeTitle,recipeRating,commentBody,commentType,userID,commentRecommendations,prompt,ai_guess
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),"In case anyone is having trouble figuring out what to do with the egg yolks, David Leibowitz chocolate ice cream uses five yolks, and I usually add a sixth for more richness. Then you're down to two spare yolks.",comment,77984238,0,"

Here's a comment from NYT Cooking:In case anyone is having trouble figuring out what to do with the egg yolks, David Leibowitz chocolate ice cream uses five yolks, and I usually add a sixth for more richness. Then you're down to two spare yolks.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",maybe_not_about_the_recipe
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),"I just read your story, Yewande. I have long followed you and now do so with a new connection and admiration. I will continue to make your recipes in honor of my deep respect for you! And because I love them. :)",comment,113296723,0,"

Here's a comment from NYT Cooking:I just read your story, Yewande. I have long followed you and now do so with a new connection and admiration. I will continue to make your recipes in honor of my deep respect for you! And because I love them. :)

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",maybe_not_about_the_recipe
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),Any thoughts on making this in a Bundt pan?,comment,62606992,0,"

Here's a comment from NYT Cooking:Any thoughts on making this in a Bundt pan?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),Does this really need 1 tablespoon of salt??,comment,283216610,0,"

Here's a comment from NYT Cooking:Does this really need 1 tablespoon of salt??

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),Can anyone tell me if I can sub Demerara for the turbinado?? TIA😊,comment,255331990,0,"

Here's a comment from NYT Cooking:Can anyone tell me if I can sub Demerara for the turbinado?? TIA😊

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),What can be done to reduce the sugar ingredients ( 7 teaspoons per serving) while retaining the qualities of the cake?  Any advice ?,comment,86643200,0,"

Here's a comment from NYT Cooking:What can be done to reduce the sugar ingredients ( 7 teaspoons per serving) while retaining the qualities of the cake?  Any advice ?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),"Easy, but I didn't like the flavor. Probably just my taste. Won't make again.",comment,37403404,0,"

Here's a comment from NYT Cooking:Easy, but I didn't like the flavor. Probably just my taste. Won't make again.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_flavor
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),"Didn't care for it. After all the steps and processes and waiting time, it tasted like, uh, sugar.",comment,80874746,0,"

Here's a comment from NYT Cooking:Didn't care for it. After all the steps and processes and waiting time, it tasted like, uh, sugar.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_flavor
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),What is it about turbinado sugar that so many NYT recipes consider it de rigueur? I can't find it in our area and I need a reason to order it online.,comment,35831978,0,"

Here's a comment from NYT Cooking:What is it about turbinado sugar that so many NYT recipes consider it de rigueur? I can't find it in our area and I need a reason to order it online.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_ingredients_hard_to_find
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),"I followed the recipe exactly and it came out… weird. It’s really, really weird. Nothing like the picture (sliceable). Way too much butter (so oily!), gritty (cornmeal sticks in your teeth), the cherries fully disappeared, and then it fell apart. I used Bob’s Red Mill medium coarse corn meal and refrigerated it for 36 hours. Anyway, now I need to figure out what to do with these egg yolks so they’re not wasted too.",comment,61137378,0,"

Here's a comment from NYT Cooking:I followed the recipe exactly and it came out… weird. It’s really, really weird. Nothing like the picture (sliceable). Way too much butter (so oily!), gritty (cornmeal sticks in your teeth), the cherries fully disappeared, and then it fell apart. I used Bob’s Red Mill medium coarse corn meal and refrigerated it for 36 hours. Anyway, now I need to figure out what to do with these egg yolks so they’re not wasted too.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_technique_or_equipment
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),I used coconut sugar instead of turbinado. Quickly became fine and added rich flavor not unlike turbinado. Delicious result.,comment,84933525,0,"

Here's a comment from NYT Cooking:I used coconut sugar instead of turbinado. Quickly became fine and added rich flavor not unlike turbinado. Delicious result.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),"This was a disaster, and I'm sad about it. I'm an experienced baker. I let it sit for 12 hours. I did use aquafaba instead of eggs, so maybe that caused it? When I took it out of the oven well past the recommended time, it was a wet mess with butter pooled on top. (Earlier -- wetter, still with butter pooled on top.)  I let it sit for awhile, because it clearly wasn't ready to be flipped. When I returned to it, the edges had completely hardened and now this THING is affixed to my skillet.",comment,86179289,0,"

Here's a comment from NYT Cooking:This was a disaster, and I'm sad about it. I'm an experienced baker. I let it sit for 12 hours. I did use aquafaba instead of eggs, so maybe that caused it? When I took it out of the oven well past the recommended time, it was a wet mess with butter pooled on top. (Earlier -- wetter, still with butter pooled on top.)  I let it sit for awhile, because it clearly wasn't ready to be flipped. When I returned to it, the edges had completely hardened and now this THING is affixed to my skillet.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_cooking_time
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),Love the flavors-the browned butter lends a delicious caramel flavor.  The cornmeal creates a gritty texture that I like but others may not.  I rested it for 3 days but still gritty.  My chief complaint with this recipe is that it is entirely too sweet.  I woud like to repeat this recipe and reduce the sugar by a fourth (1.5 cups) and a half (1 cup).  It also was not fully baked even though toothpick trick indicated it was.  It stuck to the pan.,comment,145494055,0,"

Here's a comment from NYT Cooking:Love the flavors-the browned butter lends a delicious caramel flavor.  The cornmeal creates a gritty texture that I like but others may not.  I rested it for 3 days but still gritty.  My chief complaint with this recipe is that it is entirely too sweet.  I woud like to repeat this recipe and reduce the sugar by a fourth (1.5 cups) and a half (1 cup).  It also was not fully baked even though toothpick trick indicated it was.  It stuck to the pan.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_flavor
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),"Delicious! Does not need the last bit of sugar added on top. I used sour cherries instead of sweet because that’s what I had, and I liked them a lot as a counterpoint to the very sweet cake. I’ll probably add 50% more next time. 

In a 10” pan took longer to bake than expected but was fine.",comment,199535874,0,"

Here's a comment from NYT Cooking:Delicious! Does not need the last bit of sugar added on top. I used sour cherries instead of sweet because that’s what I had, and I liked them a lot as a counterpoint to the very sweet cake. I’ll probably add 50% more next time. 

In a 10” pan took longer to bake than expected but was fine.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),"With all the extra sugar and butter, mine came out like a Carmel bread pudding. Fun baking project but probably won’t make it again",comment,72494837,0,"

Here's a comment from NYT Cooking:With all the extra sugar and butter, mine came out like a Carmel bread pudding. Fun baking project but probably won’t make it again

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_flavor
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),"Feel like this is unnecessarily complicated. Just make a financier with cornmeal + some almond flour, and it tastes pretty much identical to Radio's without the whipping, overnight rest, sugar crust, etc.",comment,213114598,0,"

Here's a comment from NYT Cooking:Feel like this is unnecessarily complicated. Just make a financier with cornmeal + some almond flour, and it tastes pretty much identical to Radio's without the whipping, overnight rest, sugar crust, etc.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_technique_or_equipment
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),"This is a really good recipe.  Some might find it a little fussy but I find it worth the effort as the result is incredibly close to the Radio Bakery cake I've had a few times and loved.  I baked these in a Le Creuset mini-loaf style muffin pan (holds 8), and baked them for 20 minutes.  They had great color and were still tender inside. Worth the planning ahead and ingredient prep!  Plus, the leftover yolks are a great excuse to make a curd.",comment,59970511,0,"

Here's a comment from NYT Cooking:This is a really good recipe.  Some might find it a little fussy but I find it worth the effort as the result is incredibly close to the Radio Bakery cake I've had a few times and loved.  I baked these in a Le Creuset mini-loaf style muffin pan (holds 8), and baked them for 20 minutes.  They had great color and were still tender inside. Worth the planning ahead and ingredient prep!  Plus, the leftover yolks are a great excuse to make a curd.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),"Had the corn cake at Radio Bakery and came here to replicate it. This is great, it’s special, for simple ingredients, the flavors are amazing, and will make again. The cherries I had reservations about but they add something special. If you are using a 10” cast iron, be prepared to cook it for longer. My oven temp might be off, but I think a thicker cake needs more time.",comment,61898085,0,"

Here's a comment from NYT Cooking:Had the corn cake at Radio Bakery and came here to replicate it. This is great, it’s special, for simple ingredients, the flavors are amazing, and will make again. The cherries I had reservations about but they add something special. If you are using a 10” cast iron, be prepared to cook it for longer. My oven temp might be off, but I think a thicker cake needs more time.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_cooking_time
15,Yewande Komolafe,https://cooking.nytimes.com/recipes/1027643-brown-butter-cornmeal-cake,Brown Butter Cornmeal Cake Recipe,4(168),Has anyone tried using blue cornmeal instead?,comment,77577083,0,"

Here's a comment from NYT Cooking:Has anyone tried using blue cornmeal instead?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
16,Yewande Komolafe,https://cooking.nytimes.com/recipes/769017919-bobotie-meat-and-egg-casserole,Bobotie (Meat and Egg Casserole) Recipe,5(41),"Speaking as a Capetonian, this recipe is missing the yellow rice with raisins and cinnamon, and should always be served with sliced ripe banana, dried coconut and chutney (preferably Mrs Balls Chutney). Recipe in “South African Cooking in the USA”",comment,19584409,39,"

Here's a comment from NYT Cooking:Speaking as a Capetonian, this recipe is missing the yellow rice with raisins and cinnamon, and should always be served with sliced ripe banana, dried coconut and chutney (preferably Mrs Balls Chutney). Recipe in “South African Cooking in the USA”

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_inauthentic
16,Yewande Komolafe,https://cooking.nytimes.com/recipes/769017919-bobotie-meat-and-egg-casserole,Bobotie (Meat and Egg Casserole) Recipe,5(41),"Please, no chicken! This dish should be beef or lamb. I grew up with it and it will not be bobotie if you use chicken. Preferred dried fruit is sultanas. Mrs. Balls Chutney is good with this.",comment,69021718,16,"

Here's a comment from NYT Cooking:Please, no chicken! This dish should be beef or lamb. I grew up with it and it will not be bobotie if you use chicken. Preferred dried fruit is sultanas. Mrs. Balls Chutney is good with this.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_inauthentic
16,Yewande Komolafe,https://cooking.nytimes.com/recipes/769017919-bobotie-meat-and-egg-casserole,Bobotie (Meat and Egg Casserole) Recipe,5(41),"what does, “may taste elusive” mean?",comment,75176199,14,"

Here's a comment from NYT Cooking:what does, “may taste elusive” mean?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
16,Yewande Komolafe,https://cooking.nytimes.com/recipes/769017919-bobotie-meat-and-egg-casserole,Bobotie (Meat and Egg Casserole) Recipe,5(41),"A thick egg topping resembling a frittata isn’t traditional- way too many eggs. Half that amount would suffice. 
Mrs Balls chutney is imperative- both inside the Bobotie mixture and for serving as a sambal accompaniment. Coconut & banana & chopped tomato/red onion mix is our family favorite. 
I don’t use Garam Marsala or chili - I 
use a mild curry powder ( Smart & Final have a good mild curry powder perfect for Cape Malay dishes - not spicy but imparting delicious flavor)",comment,41032151,13,"

Here's a comment from NYT Cooking:A thick egg topping resembling a frittata isn’t traditional- way too many eggs. Half that amount would suffice. 
Mrs Balls chutney is imperative- both inside the Bobotie mixture and for serving as a sambal accompaniment. Coconut & banana & chopped tomato/red onion mix is our family favorite. 
I don’t use Garam Marsala or chili - I 
use a mild curry powder ( Smart & Final have a good mild curry powder perfect for Cape Malay dishes - not spicy but imparting delicious flavor)

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_inauthentic
16,Yewande Komolafe,https://cooking.nytimes.com/recipes/769017919-bobotie-meat-and-egg-casserole,Bobotie (Meat and Egg Casserole) Recipe,5(41),"Bobotie is supposed to be a dish that uses whatever leftover meat you have. I really dislike ground beef, so we usually use ground pork, but turkey would also be fine. I’ve even made it with bison - it’s always delicious, and my American husband’s favorite thing to eat.

The egg custard here is way too thick. Part of the issue is the use of heavy cream. Way too fancy for this humble dish, and completely unnecessary. The egg custard should be thin and light, with pieces of browned meat poking through.",comment,33950956,10,"

Here's a comment from NYT Cooking:Bobotie is supposed to be a dish that uses whatever leftover meat you have. I really dislike ground beef, so we usually use ground pork, but turkey would also be fine. I’ve even made it with bison - it’s always delicious, and my American husband’s favorite thing to eat.

The egg custard here is way too thick. Part of the issue is the use of heavy cream. Way too fancy for this humble dish, and completely unnecessary. The egg custard should be thin and light, with pieces of browned meat poking through.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_inauthentic
16,Yewande Komolafe,https://cooking.nytimes.com/recipes/769017919-bobotie-meat-and-egg-casserole,Bobotie (Meat and Egg Casserole) Recipe,5(41),"Not authentic bobotie, but i thought id give it a try and it was tasty.  Apricots were not a plus.  Meat some what dry and for the first time ever in my long life of making bobotie most of the custard sank into the meat.  Do yourselves a favor and get a real south African recipe with raisins, apricot jam, curry power and a dash of vinegar.  Sometimes I add slivered almonds for crunch.",comment,65567879,7,"

Here's a comment from NYT Cooking:Not authentic bobotie, but i thought id give it a try and it was tasty.  Apricots were not a plus.  Meat some what dry and for the first time ever in my long life of making bobotie most of the custard sank into the meat.  Do yourselves a favor and get a real south African recipe with raisins, apricot jam, curry power and a dash of vinegar.  Sometimes I add slivered almonds for crunch.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_inauthentic
16,Yewande Komolafe,https://cooking.nytimes.com/recipes/769017919-bobotie-meat-and-egg-casserole,Bobotie (Meat and Egg Casserole) Recipe,5(41),"I have used raisins instead of cranberries or apricots (depends on my pantry) and sliced almonds in this recipe, as well as cinnamon. It is delicious.",comment,75304622,4,"

Here's a comment from NYT Cooking:I have used raisins instead of cranberries or apricots (depends on my pantry) and sliced almonds in this recipe, as well as cinnamon. It is delicious.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
16,Yewande Komolafe,https://cooking.nytimes.com/recipes/769017919-bobotie-meat-and-egg-casserole,Bobotie (Meat and Egg Casserole) Recipe,5(41),"My recipe from the 70s in Africa, made it into a meat lof. Yummy!",comment,64306834,1,"

Here's a comment from NYT Cooking:My recipe from the 70s in Africa, made it into a meat lof. Yummy!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
16,Yewande Komolafe,https://cooking.nytimes.com/recipes/769017919-bobotie-meat-and-egg-casserole,Bobotie (Meat and Egg Casserole) Recipe,5(41),I tried it with dried apricots and beef. Delicious. Will make again.,comment,61270610,1,"

Here's a comment from NYT Cooking:I tried it with dried apricots and beef. Delicious. Will make again.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
16,Yewande Komolafe,https://cooking.nytimes.com/recipes/769017919-bobotie-meat-and-egg-casserole,Bobotie (Meat and Egg Casserole) Recipe,5(41),"Had this in South Africa last summer and loved it. Came home and made it using lamb. At the game park where we had it, they used kudu. Delicious either way. Used a really deep chutney and it comes out yummy.",comment,33765521,1,"

Here's a comment from NYT Cooking:Had this in South Africa last summer and loved it. Came home and made it using lamb. At the game park where we had it, they used kudu. Delicious either way. Used a really deep chutney and it comes out yummy.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
16,Yewande Komolafe,https://cooking.nytimes.com/recipes/769017919-bobotie-meat-and-egg-casserole,Bobotie (Meat and Egg Casserole) Recipe,5(41),Could you suggest an alternative to the cream to make this lactose free?,comment,65908564,0,"

Here's a comment from NYT Cooking:Could you suggest an alternative to the cream to make this lactose free?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
